Timestamp,From Bank,Account,To Bank,Account.1,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 04:03:00,70,1004286F0,1267,801FA99D0,4554.14,US Dollar,Cheque,0
2022-09-01 04:15:00,70,1004286F0,1267,801FA99D0,5004.11,US Dollar,Credit Card,0
2022-09-01 04:09:00,70,1004286F0,21381,802FFCBA0,9149.56,US Dollar,Cheque,0
2022-09-01 04:10:00,70,1004286F0,14,80302AE20,3325.87,US Dollar,Cheque,0
2022-09-01 04:05:00,70,1004286F0,14,80302AE20,611.98,US Dollar,Credit Card,0
2022-09-01 04:23:00,70,1004286F0,14,80302AE20,142.09,US Dollar,Cash,0
2022-09-01 04:20:00,70,1004286F0,23146,80306FE50,3992.27,US Dollar,Credit Card,0
2022-09-01 04:25:00,70,1004286F0,23146,80306FE50,1309.79,US Dollar,Cash,0
2022-09-01 04:22:00,70,1004286F0,18107,80310D890,585.4,US Dollar,Cheque,0
2022-09-01 04:28:00,70,1004286F0,18107,80310D890,50.62,US Dollar,Credit Card,0
2022-09-01 04:25:00,70,1004286F0,3,8021531C0,5095.29,US Dollar,Cheque,0
2022-09-01 04:07:00,70,1004286F0,3,8021531C0,2167.79,US Dollar,Cash,0
2022-09-01 04:24:00,70,1004286F0,18107,803570BD0,5615.63,US Dollar,Cheque,0
2022-09-01 04:19:00,70,1004286F0,18107,803570BD0,10388.39,US Dollar,Cash,0
2022-09-01 04:18:00,70,1004286F0,18475,8035E3DA0,13986702.51,US Dollar,Cheque,0
2022-09-01 04:20:00,70,1004286F0,18475,8035E3DA0,26992.15,US Dollar,Credit Card,0
2022-09-01 04:04:00,70,1004286F0,18475,8035E3DA0,172251.85,US Dollar,Cash,0
2022-09-01 04:03:00,70,1004286F0,18097,803623770,71185.61,US Dollar,Cheque,0
2022-09-01 04:06:00,70,1004286F0,18097,803623770,7970.99,US Dollar,Credit Card,0
2022-09-01 04:07:00,70,1004286F0,9328,80370D8F0,193.99,US Dollar,Cheque,0
2022-09-01 04:16:00,70,1004286F0,9328,80370D8F0,1210.78,US Dollar,Credit Card,0
2022-09-01 04:14:00,70,1004286F0,9608,803895CF0,33717.99,US Dollar,Cheque,0
2022-09-01 04:14:00,70,1004286F0,9608,803895CF0,38690.23,US Dollar,Credit Card,0
2022-09-01 04:24:00,70,1004286F0,20,80393D150,410839.21,US Dollar,Cheque,0
2022-09-01 04:09:00,70,1004286F0,20,803957B40,83069.14,US Dollar,Cheque,0
2022-09-01 04:20:00,70,1004286F0,20,803957B40,61475.49,US Dollar,Credit Card,0
2022-09-01 04:10:00,70,1004286F0,20,803957B40,36240.11,US Dollar,Cash,0
2022-09-01 04:29:00,70,1004286F0,19818,8047B4AE0,2578.14,US Dollar,Cheque,0
2022-09-01 04:22:00,70,1004286F0,3,806F0E220,1072.18,US Dollar,Cheque,0
2022-09-01 04:17:00,70,1004286F0,3,806F0E220,59.51,US Dollar,Cash,0
2022-09-01 04:02:00,70,1004286F0,13067,8084BF680,47273.1,US Dollar,Cheque,0
2022-09-01 04:16:00,70,1004286F0,13067,8084BF680,33518.99,US Dollar,Credit Card,0
2022-09-01 04:02:00,70,1004286F0,13067,8084BF680,19372.36,US Dollar,Cash,0
2022-09-01 04:26:00,70,1004286F0,19477,809448500,41402.13,US Dollar,Credit Card,0
2022-09-01 04:03:00,70,1004286F0,19477,809448500,1207532.58,US Dollar,Cash,0
2022-09-01 04:24:00,70,1004286F0,5627,80B1310B0,15583.87,US Dollar,Cheque,0
2022-09-01 04:29:00,70,1004286F0,5627,80B1310B0,1562.19,US Dollar,Cash,0
2022-09-01 04:01:00,70,1004286F0,9417,80B142BE0,111431.97,US Dollar,Cheque,0
2022-09-01 04:27:00,70,1004286F0,18200,80BBA99C0,3414.45,US Dollar,Cheque,0
2022-09-01 04:25:00,70,1004286F0,18200,80BBA99C0,18912.21,US Dollar,Credit Card,0
2022-09-01 04:27:00,70,1004286F0,18200,80BBA99C0,6312.84,US Dollar,Cash,0
2022-09-01 04:03:00,70,1004286F0,230230,80BBAD390,245.87,US Dollar,Cheque,0
2022-09-01 04:12:00,70,1004286F0,230230,80BBAD390,43.83,US Dollar,Credit Card,0
2022-09-01 04:25:00,70,1004286F0,18097,80CECAD90,1291.69,US Dollar,Cheque,0
2022-09-01 04:23:00,70,1004286F0,131808,80DB80470,13147.08,US Dollar,Cheque,0
2022-09-01 04:05:00,70,1004286F0,131808,80DB80470,6787.98,US Dollar,Cash,0
2022-09-01 04:19:00,70,1004286F0,140257,80F5FA100,258.92,US Dollar,Cheque,0
2022-09-01 04:00:00,70,1004286F0,21381,812F772E0,16304.81,US Dollar,Cheque,0
2022-09-01 04:01:00,70,1004286F0,21381,812F772E0,2337.59,US Dollar,Cash,0
2022-09-01 04:33:00,70,1004286F0,20,80006CF80,152236.57,US Dollar,Cheque,0
2022-09-01 04:46:00,70,1004286F0,20,80006CF80,37697.54,US Dollar,Credit Card,0
2022-09-01 04:33:00,70,1004286F0,1267,802FE99D0,702.37,US Dollar,Cheque,0
2022-09-01 04:45:00,70,1004286F0,1267,802FE99D0,457.8,US Dollar,Credit Card,0
2022-09-01 04:57:00,70,1004286F0,18067,802FF48A0,18568.12,US Dollar,Cheque,0
2022-09-01 04:50:00,70,1004286F0,18067,802FF9640,8370.07,US Dollar,Cheque,0
2022-09-01 04:35:00,70,1004286F0,1267,8030621A0,6209.41,US Dollar,Cheque,0
2022-09-01 04:32:00,70,1004286F0,5627,803212AB0,1703.18,US Dollar,Cheque,0
2022-09-01 04:38:00,70,1004286F0,5627,803212AB0,5680.48,US Dollar,Credit Card,0
2022-09-01 04:57:00,70,1004286F0,5627,803212AB0,1712.99,US Dollar,Cash,0
2022-09-01 04:35:00,70,1004286F0,4,80368BBD0,5077.24,US Dollar,Cheque,0
2022-09-01 04:33:00,70,1004286F0,4,80368BBD0,29.53,US Dollar,Credit Card,0
2022-09-01 04:52:00,70,1004286F0,4,80368BBD0,0.5,US Dollar,Cash,0
2022-09-01 04:33:00,70,1004286F0,9691,8039A8F30,7198.56,US Dollar,Cheque,0
2022-09-01 04:44:00,70,1004286F0,9691,8039A8F30,2248.91,US Dollar,Credit Card,0
2022-09-01 04:46:00,70,1004286F0,9691,8039A8F30,4237.04,US Dollar,Cash,0
2022-09-01 04:36:00,70,1004286F0,3,8048069A0,19732.25,US Dollar,Cheque,0
2022-09-01 04:39:00,70,1004286F0,3,8048069A0,49905.72,US Dollar,Credit Card,0
2022-09-01 04:58:00,70,1004286F0,4,80A208CD0,2850.09,US Dollar,Credit Card,0
2022-09-01 04:34:00,70,1004286F0,4,80A208CD0,2559.33,US Dollar,Cash,0
2022-09-01 04:52:00,70,1004286F0,9691,80BC6E150,396.12,US Dollar,Cheque,0
2022-09-01 04:50:00,70,1004286F0,9691,80BC6E150,1310.02,US Dollar,Credit Card,0
2022-09-01 04:37:00,70,1004286F0,219194,80E71F650,998.4,US Dollar,Cheque,0
2022-09-01 04:45:00,70,1004286F0,219194,80E71F650,763.77,US Dollar,Credit Card,0
2022-09-01 04:43:00,70,1004286F0,128853,80F9FEBC0,2864.95,US Dollar,Cheque,0
2022-09-01 04:45:00,70,1004286F0,19723,812F3FFD0,1534.45,US Dollar,Cheque,0
2022-09-01 04:59:00,70,1004286F0,19723,812F3FFD0,86.99,US Dollar,Credit Card,0
2022-09-01 05:05:00,70,1004286F0,3,800E0A8F0,5167.27,US Dollar,Cheque,0
2022-09-01 05:10:00,70,1004286F0,3,800E0A8F0,19487.95,US Dollar,Credit Card,0
2022-09-01 05:01:00,70,1004286F0,3,800E17100,28413.49,US Dollar,Cheque,0
2022-09-01 05:01:00,70,1004286F0,3,800E17100,15030.53,US Dollar,Credit Card,0
2022-09-01 05:28:00,70,1004286F0,3,802FED6A0,3935.18,US Dollar,Cheque,0
2022-09-01 05:18:00,70,1004286F0,3,802FED6A0,5377.29,US Dollar,Cash,0
2022-09-01 05:19:00,70,1004286F0,20,80307A060,11624.48,US Dollar,Cheque,0
2022-09-01 05:27:00,70,1004286F0,20,80307A060,63061.41,US Dollar,Credit Card,0
2022-09-01 05:22:00,70,1004286F0,20,8037E41C0,12496.82,US Dollar,Cheque,0
2022-09-01 05:20:00,70,1004286F0,18107,8038D76D0,154765.34,US Dollar,Cheque,0
2022-09-01 05:28:00,70,1004286F0,18107,8038D76D0,331707.45,US Dollar,Cash,0
2022-09-01 05:02:00,70,1004286F0,19740,8039472D0,22841.21,US Dollar,Cheque,0
2022-09-01 05:09:00,70,1004286F0,19740,8039472D0,17588.04,US Dollar,Credit Card,0
2022-09-01 05:05:00,70,1004286F0,9328,8047B1F40,267335.61,US Dollar,Cheque,0
2022-09-01 05:22:00,70,1004286F0,9328,8047B1F40,116140.62,US Dollar,Cash,0
2022-09-01 05:28:00,70,1004286F0,1267,804A08540,7833.59,US Dollar,Cheque,0
2022-09-01 05:24:00,70,1004286F0,1267,804A08540,5297.21,US Dollar,Cash,0
2022-09-01 05:01:00,70,1004286F0,9571,8074C3D00,48252.97,US Dollar,Cheque,0
2022-09-01 05:28:00,70,1004286F0,12278,808F68EE0,1688117.07,US Dollar,Cheque,0
2022-09-01 15:57:00,70,1004286F0,12278,808F68EE0,767.21,US Dollar,Cheque,0
2022-09-01 15:43:00,70,1004286F0,12278,808F68EE0,1387.54,US Dollar,Cash,0
2022-09-01 05:20:00,70,1004286F0,12278,80B0F5100,26780.58,US Dollar,Cheque,1
2022-09-01 05:25:00,70,1004286F0,12278,80B0F5100,39707.28,US Dollar,Credit Card,0
2022-09-01 05:22:00,70,1004286F0,18135,80B121310,3506.02,US Dollar,Cheque,0
2022-09-01 05:29:00,70,1004286F0,18135,80B121310,20220.8,US Dollar,Credit Card,0
2022-09-01 05:16:00,70,1004286F0,18135,80B121310,4532.56,US Dollar,Cash,0
2022-09-01 05:06:00,70,1004286F0,3,80B17A4A0,209195102.78,US Dollar,Cheque,0
2022-09-01 05:16:00,70,1004286F0,29788,80EF4C6C0,18675.0,US Dollar,Cheque,0
2022-09-01 05:22:00,70,1004286F0,18196,80F001DF0,508404.39,US Dollar,Cheque,0
2022-09-01 05:24:00,70,1004286F0,18196,80F001DF0,69421.26,US Dollar,Cash,0
2022-09-01 05:29:00,70,1004286F0,19477,80F607A80,52525.34,US Dollar,Cheque,0
2022-09-01 05:12:00,70,1004286F0,19477,80F607A80,41193.72,US Dollar,Cash,0
2022-09-01 05:03:00,70,1004286F0,218989,80F9EC500,2614.29,US Dollar,Cheque,0
2022-09-01 05:08:00,70,1004286F0,218989,80F9EC500,1018.58,US Dollar,Credit Card,0
2022-09-01 05:06:00,70,1004286F0,19740,8120D3E20,977229.44,US Dollar,Cheque,0
2022-09-01 05:28:00,70,1004286F0,140488,8134DEE60,12140.9,US Dollar,Cheque,0
2022-09-01 05:22:00,70,1004286F0,140488,8134DEE60,7138.41,US Dollar,Credit Card,0
2022-09-01 05:10:00,70,1004286F0,140488,8134DEE60,3268.49,US Dollar,Cash,0
2022-09-01 05:40:00,70,1004286F0,1267,802153810,8081.0,US Dollar,Cheque,0
2022-09-01 05:50:00,70,1004286F0,1267,802153810,3429.05,US Dollar,Credit Card,0
2022-09-01 05:55:00,70,1004286F0,1267,802153810,1842.52,US Dollar,Cash,0
2022-09-01 05:42:00,70,1004286F0,4,80215FBF0,33448.37,US Dollar,Cheque,0
2022-09-01 05:54:00,70,1004286F0,4,80215FBF0,293.13,US Dollar,Credit Card,0
2022-09-01 05:30:00,70,1004286F0,1267,802374C40,10532.96,US Dollar,Cheque,0
2022-09-01 05:52:00,70,1004286F0,1267,802374C40,13662.48,US Dollar,Cash,0
2022-09-01 05:47:00,70,1004286F0,8248,8030F5020,1241.89,US Dollar,Cheque,0
2022-09-01 05:49:00,70,1004286F0,8248,8030F5020,2011.11,US Dollar,Cash,0
2022-09-01 18:24:00,70,1004286F0,8248,8030F5020,167947.58,US Dollar,Cheque,0
2022-09-01 18:16:00,70,1004286F0,8248,8030F5020,73111.39,US Dollar,Credit Card,0
2022-09-01 05:35:00,70,1004286F0,8248,803681F50,101126.25,US Dollar,Cheque,0
2022-09-01 05:42:00,70,1004286F0,8248,803681F50,114487.52,US Dollar,Credit Card,0
2022-09-01 05:48:00,70,1004286F0,18196,8036CCD80,1313.2,US Dollar,Cheque,0
2022-09-01 05:59:00,70,1004286F0,18196,8036CCD80,3864.68,US Dollar,Credit Card,0
2022-09-01 05:44:00,70,1004286F0,9571,8037E5BB0,6006.84,US Dollar,Cheque,0
2022-09-01 05:39:00,70,1004286F0,9571,8037E5BB0,28063.43,US Dollar,Credit Card,0
2022-09-01 05:52:00,70,1004286F0,18097,8037FC740,23293.81,US Dollar,Cheque,0
2022-09-01 05:41:00,70,1004286F0,18097,8037FC740,11220.98,US Dollar,Cash,0
2022-09-01 05:55:00,70,1004286F0,18067,80380B220,17276.93,US Dollar,Cheque,0
2022-09-01 05:51:00,70,1004286F0,18067,80380B220,10985.61,US Dollar,Cash,0
2022-09-01 05:54:00,70,1004286F0,18475,803939CC0,120902.11,US Dollar,Cheque,0
2022-09-01 05:40:00,70,1004286F0,18475,803939CC0,115607.02,US Dollar,Cash,0
2022-09-01 05:36:00,70,1004286F0,9571,8056D2690,1353.7,US Dollar,Credit Card,1
2022-09-01 05:43:00,70,1004286F0,19705,807E16B70,680.42,US Dollar,Cheque,0
2022-09-01 05:38:00,70,1004286F0,9209,8082463F0,9496.26,US Dollar,Cheque,0
2022-09-01 05:51:00,70,1004286F0,9209,8082463F0,2991.29,US Dollar,Credit Card,0
2022-09-01 05:48:00,70,1004286F0,9209,8082463F0,2690.89,US Dollar,Cash,0
2022-09-01 05:59:00,70,1004286F0,9209,8082463F0,112136.27,US Dollar,Credit Card,0
2022-09-01 05:57:00,70,1004286F0,9209,8082463F0,836016.07,US Dollar,Cash,0
2022-09-01 05:38:00,70,1004286F0,13649,80ABCBD80,6499.46,US Dollar,Cheque,0
2022-09-01 05:33:00,70,1004286F0,4,80B150D50,67773.1,US Dollar,Cheque,0
2022-09-01 05:54:00,70,1004286F0,4,80B150D50,4010.92,US Dollar,Credit Card,0
2022-09-01 05:34:00,70,1004286F0,9209,80B1DF8A0,480371.25,US Dollar,Cheque,0
2022-09-01 05:37:00,70,1004286F0,29191,80B66C850,316.56,US Dollar,Cheque,0
2022-09-01 05:34:00,70,1004286F0,29191,80B66C850,1402.84,US Dollar,Credit Card,0
2022-09-01 05:58:00,70,1004286F0,18135,80CADF660,32053.92,US Dollar,Cheque,0
2022-09-01 05:51:00,70,1004286F0,18135,80CADF660,17258.16,US Dollar,Credit Card,0
2022-09-01 05:35:00,70,1004286F0,3,80D6B8E40,6325.24,US Dollar,Cheque,0
2022-09-01 05:32:00,70,1004286F0,3,80D6B8E40,3960.94,US Dollar,Credit Card,0
2022-09-01 05:42:00,70,1004286F0,13649,80DB352A0,71607.09,US Dollar,Cheque,0
2022-09-01 05:41:00,70,1004286F0,13649,80DB352A0,5382.33,US Dollar,Cash,0
2022-09-01 05:38:00,70,1004286F0,30416,80EF4AA40,1766.28,US Dollar,Cheque,0
2022-09-01 05:56:00,70,1004286F0,136808,81065E8B0,751.34,US Dollar,Cheque,0
2022-09-01 05:34:00,70,1004286F0,136808,81065E8B0,258.83,US Dollar,Credit Card,0
2022-09-01 05:36:00,70,1004286F0,235308,8108EAE00,14851.48,US Dollar,Cheque,0
2022-09-01 05:34:00,70,1004286F0,245611,811B43100,1917.95,US Dollar,Cheque,0
2022-09-01 05:32:00,70,1004286F0,245611,811B43100,83.21,US Dollar,Cash,0
2022-09-01 05:57:00,70,1004286F0,120193,811B491D0,1723.51,US Dollar,Cheque,0
2022-09-01 05:55:00,70,1004286F0,131808,812DF2170,3388.05,US Dollar,Cheque,0
2022-09-01 05:46:00,70,1004286F0,131808,812DF2170,1023.64,US Dollar,Cash,0
2022-09-01 05:31:00,70,1004286F0,131808,812E1C5D0,9067.82,US Dollar,Cheque,0
2022-09-01 05:49:00,70,1004286F0,131808,812E1C5D0,29323.68,US Dollar,Credit Card,0
2022-09-01 05:44:00,70,1004286F0,131808,812E1C5D0,7579.16,US Dollar,Cash,0
2022-09-01 05:41:00,70,1004286F0,29788,812E270F0,74910.42,US Dollar,Cheque,0
2022-09-01 06:13:00,70,1004286F0,18067,8030AB5D0,2103.5,US Dollar,Cheque,0
2022-09-01 06:13:00,70,1004286F0,18067,8030AB5D0,5260.31,US Dollar,Credit Card,0
2022-09-01 06:19:00,70,1004286F0,18196,803113360,1568.19,US Dollar,Cheque,0
2022-09-01 06:06:00,70,1004286F0,18196,803113360,6353.41,US Dollar,Credit Card,0
2022-09-01 06:22:00,70,1004286F0,5627,8035B7560,76027.62,US Dollar,Cheque,0
2022-09-01 06:01:00,70,1004286F0,5627,8035B7560,1876.23,US Dollar,Credit Card,0
2022-09-01 06:24:00,70,1004286F0,5627,8036BB8D0,813.71,US Dollar,Cheque,0
2022-09-01 06:04:00,70,1004286F0,5627,8036BB8D0,216.65,US Dollar,Cash,0
2022-09-01 06:05:00,70,1004286F0,18200,8038B6530,3617.45,US Dollar,Cheque,0
2022-09-01 06:22:00,70,1004286F0,18200,8038B6530,4933.26,US Dollar,Cash,0
2022-09-01 06:24:00,70,1004286F0,3,80397B010,1094.61,US Dollar,Cheque,0
2022-09-01 06:26:00,70,1004286F0,3,80397B010,651.82,US Dollar,Credit Card,0
2022-09-01 06:25:00,70,1004286F0,9587,807E15150,41511.58,US Dollar,Cheque,0
2022-09-01 06:29:00,70,1004286F0,9587,807E15150,18520.0,US Dollar,Credit Card,0
2022-09-01 06:23:00,70,1004286F0,18196,80966A7B0,24752.3,US Dollar,Cheque,0
2022-09-01 06:28:00,70,1004286F0,18196,80966A7B0,1869.42,US Dollar,Cash,0
2022-09-01 06:15:00,70,1004286F0,18200,80B077E20,1090.72,US Dollar,Cheque,0
2022-09-01 06:21:00,70,1004286F0,18200,80B077E20,1568.64,US Dollar,Credit Card,0
2022-09-01 06:09:00,70,1004286F0,9328,80B12F610,1632.71,US Dollar,Cheque,0
2022-09-01 06:29:00,70,1004286F0,24544,80B18D0F0,289.8,US Dollar,Cheque,0
2022-09-01 06:29:00,70,1004286F0,24544,80B18D0F0,2308.81,US Dollar,Credit Card,0
2022-09-01 06:10:00,70,1004286F0,3,80B1D8EE0,61.92,US Dollar,Cheque,0
2022-09-01 06:01:00,70,1004286F0,3,80B1D8EE0,118.63,US Dollar,Cash,0
2022-09-01 06:01:00,70,1004286F0,230230,80BBAE520,35542.15,US Dollar,Cheque,0
2022-09-01 06:10:00,70,1004286F0,230230,80BBAE520,43168.56,US Dollar,Cash,0
2022-09-01 06:17:00,70,1004286F0,218989,80C860830,109.46,US Dollar,Cheque,0
2022-09-01 06:09:00,70,1004286F0,218989,80C860830,20.14,US Dollar,Credit Card,0
2022-09-01 06:09:00,70,1004286F0,218989,80C860830,2.54,US Dollar,Cash,0
2022-09-01 06:24:00,70,1004286F0,9608,80CAE8A90,1403.05,US Dollar,Cheque,0
2022-09-01 06:09:00,70,1004286F0,9608,80CAE8A90,472.57,US Dollar,Credit Card,0
2022-09-01 06:24:00,70,1004286F0,9608,80CAE8A90,591.0,US Dollar,Cash,0
2022-09-01 06:11:00,70,1004286F0,225622,80CAF5F20,18449.04,US Dollar,Cheque,0
2022-09-01 06:17:00,70,1004286F0,225622,80CAF5F20,11856.84,US Dollar,Credit Card,0
2022-09-01 06:13:00,70,1004286F0,225622,80CAF5F20,458.6,US Dollar,Cash,0
2022-09-01 06:08:00,70,1004286F0,9691,80CC93590,124005383.34,US Dollar,Cheque,0
2022-09-01 06:22:00,70,1004286F0,9691,80CC93590,141325.46,US Dollar,Credit Card,0
2022-09-01 06:02:00,70,1004286F0,9691,80CC93590,124227702.0,US Dollar,Cash,0
2022-09-01 06:23:00,70,1004286F0,131808,80D6BB540,46446.62,US Dollar,Cheque,0
2022-09-01 06:06:00,70,1004286F0,19818,80EF42C50,547.76,US Dollar,Cheque,0
2022-09-01 06:09:00,70,1004286F0,19818,80EF42C50,884.78,US Dollar,Credit Card,0
2022-09-01 06:12:00,70,1004286F0,30474,80EFA4440,70659.8,US Dollar,Cheque,0
2022-09-01 06:20:00,70,1004286F0,30474,80EFA4440,72794.44,US Dollar,Credit Card,0
2022-09-01 06:11:00,70,1004286F0,30474,80EFA4440,19815.38,US Dollar,Cash,0
2022-09-01 06:15:00,70,1004286F0,5627,810730950,6366.0,US Dollar,Cheque,0
2022-09-01 06:14:00,70,1004286F0,5627,810730950,7427.36,US Dollar,Credit Card,0
2022-09-01 06:09:00,70,1004286F0,5627,810730950,4691.27,US Dollar,Cash,0
2022-09-01 06:24:00,70,1004286F0,42465,810D5FEF0,17937.2,US Dollar,Cheque,0
2022-09-01 06:24:00,70,1004286F0,29788,8115655A0,7454.11,US Dollar,Cheque,0
2022-09-01 06:08:00,70,1004286F0,29788,8115655A0,1745.94,US Dollar,Cash,0
2022-09-01 06:03:00,70,1004286F0,42465,811981B10,13791.01,US Dollar,Cheque,0
2022-09-01 06:19:00,70,1004286F0,42465,811981B10,76699.77,US Dollar,Credit Card,0
2022-09-01 06:08:00,70,1004286F0,112078,812422920,3863.64,US Dollar,Cheque,0
2022-09-01 06:02:00,70,1004286F0,112078,812422920,3650.08,US Dollar,Credit Card,0
2022-09-01 06:20:00,70,1004286F0,18067,812920B80,173.75,US Dollar,Cheque,0
2022-09-01 06:04:00,70,1004286F0,18067,812920B80,793.7,US Dollar,Credit Card,0
2022-09-01 06:04:00,70,1004286F0,18067,812920B80,461.54,US Dollar,Cash,0
2022-09-01 06:22:00,70,1004286F0,24544,812E0DFB0,33310.34,US Dollar,Cheque,0
2022-09-01 06:19:00,70,1004286F0,24544,812E0DFB0,44613.31,US Dollar,Credit Card,0
2022-09-01 06:24:00,70,1004286F0,35303,8136FA180,1015228.72,US Dollar,Cheque,0
2022-09-01 06:24:00,70,1004286F0,35303,8136FA180,13764.53,US Dollar,Credit Card,0
2022-09-01 06:04:00,70,1004286F0,131808,8137C7ED0,16743.44,US Dollar,Cheque,0
2022-09-01 06:23:00,70,1004286F0,18097,81417A7F0,25388.61,US Dollar,Credit Card,0
2022-09-01 06:06:00,70,1004286F0,18097,81417A7F0,28784.69,US Dollar,Cash,0
2022-09-01 06:33:00,70,1004286F0,14,8007A05A0,142.64,US Dollar,Cheque,0
2022-09-01 06:57:00,70,1004286F0,14,8007A05A0,38.02,US Dollar,Credit Card,0
2022-09-01 06:54:00,70,1004286F0,3,8010134C0,35246.71,US Dollar,Cheque,0
2022-09-01 06:53:00,70,1004286F0,3,8010134C0,6672.16,US Dollar,Cash,0
2022-09-01 06:58:00,70,1004286F0,20,801E6DB80,58322.45,US Dollar,Cheque,0
2022-09-01 08:20:00,70,1004286F0,20,801E6DB80,1160.87,US Dollar,Cheque,0
2022-09-01 08:16:00,70,1004286F0,20,801E6DB80,3580.22,US Dollar,Credit Card,0
2022-09-01 06:52:00,70,1004286F0,19318,8037D7920,22664.83,US Dollar,Cheque,0
2022-09-01 06:48:00,70,1004286F0,19318,8037D7920,12895.7,US Dollar,Credit Card,0
2022-09-01 06:58:00,70,1004286F0,18107,8037E8A10,9947335.43,US Dollar,Cheque,0
2022-09-01 06:31:00,70,1004286F0,18107,8037E8A10,2327852.81,US Dollar,Cash,0
2022-09-01 06:35:00,70,1004286F0,18475,803959550,11979.58,US Dollar,Cheque,1
2022-09-01 06:57:00,70,1004286F0,18475,803959550,9176.59,US Dollar,Credit Card,0
2022-09-01 06:43:00,70,1004286F0,19705,803B72730,15000.73,US Dollar,Cheque,0
2022-09-01 06:42:00,70,1004286F0,29992,8047BE5A0,11330993.83,US Dollar,Cheque,0
2022-09-01 06:34:00,70,1004286F0,18200,807E10300,2358.53,US Dollar,Cheque,0
2022-09-01 06:47:00,70,1004286F0,18200,807E10300,393.76,US Dollar,Cash,0
2022-09-01 06:39:00,70,1004286F0,19723,80801C930,719.88,US Dollar,Cheque,0
2022-09-01 06:43:00,70,1004286F0,19723,80801C930,594.82,US Dollar,Credit Card,0
2022-09-01 06:47:00,70,1004286F0,19723,80801C930,121.48,US Dollar,Cash,0
2022-09-01 06:34:00,70,1004286F0,9587,8087DEF40,1040.44,US Dollar,Cheque,0
2022-09-01 06:49:00,70,1004286F0,9587,8087DEF40,3207.58,US Dollar,Credit Card,0
2022-09-01 06:56:00,70,1004286F0,9587,8087DEF40,625.65,US Dollar,Cash,0
2022-09-01 07:32:00,70,1004286F0,9587,8087DEF40,284.96,US Dollar,Cheque,0
2022-09-01 07:32:00,70,1004286F0,9587,8087DEF40,1817.99,US Dollar,Credit Card,0
2022-09-01 06:30:00,70,1004286F0,19705,8063AD820,591214.19,US Dollar,Cheque,0
2022-09-01 06:59:00,70,1004286F0,18135,80B132F30,4207.55,US Dollar,Cheque,0
2022-09-01 06:47:00,70,1004286F0,18135,80B132F30,2660.69,US Dollar,Cash,0
2022-09-01 06:30:00,70,1004286F0,128853,80B131810,52747.13,US Dollar,Cheque,0
2022-09-01 06:41:00,70,1004286F0,128853,80B131810,70226.87,US Dollar,Credit Card,0
2022-09-01 06:35:00,70,1004286F0,128853,80B131810,98018.13,US Dollar,Cash,0
2022-09-01 06:40:00,70,1004286F0,9608,80BC46470,11305752.52,US Dollar,Cheque,0
2022-09-01 06:34:00,70,1004286F0,19318,80BC567C0,21579.43,US Dollar,Cheque,0
2022-09-01 06:58:00,70,1004286F0,19318,80BC567C0,3232.54,US Dollar,Credit Card,0
2022-09-01 06:35:00,70,1004286F0,128853,80C5D5710,11310.16,US Dollar,Cheque,0
2022-09-01 06:40:00,70,1004286F0,128853,80C5D5710,4445.87,US Dollar,Credit Card,0
2022-09-01 06:46:00,70,1004286F0,3,80CB04A10,41176.01,US Dollar,Cheque,0
2022-09-01 06:50:00,70,1004286F0,3,80CB04A10,6363.69,US Dollar,Credit Card,0
2022-09-01 06:38:00,70,1004286F0,19723,80CEB8CF0,53939.33,US Dollar,Cheque,0
2022-09-01 06:47:00,70,1004286F0,19477,80DB25390,81898.28,US Dollar,Cheque,0
2022-09-01 06:38:00,70,1004286F0,19477,80DB25390,6086.16,US Dollar,Cash,0
2022-09-01 06:41:00,70,1004286F0,4,80E6CF070,12550.65,US Dollar,Cheque,0
2022-09-01 06:37:00,70,1004286F0,4,80E6CF070,57663.28,US Dollar,Credit Card,0
2022-09-01 06:44:00,70,1004286F0,4,80E6CF070,2421.31,US Dollar,Cash,0
2022-09-01 06:40:00,70,1004286F0,30465,80F3BF080,79286.87,US Dollar,Cheque,0
2022-09-01 06:44:00,70,1004286F0,30465,80F3BF080,260911.1,US Dollar,Cash,0
2022-09-01 06:41:00,70,1004286F0,131808,80F5F3F70,8430.02,US Dollar,Cheque,0
2022-09-01 06:59:00,70,1004286F0,131808,80F5F3F70,5734.16,US Dollar,Credit Card,0
2022-09-01 06:36:00,70,1004286F0,18097,80F99A6F0,12401.79,US Dollar,Cheque,0
2022-09-01 06:31:00,70,1004286F0,224782,81080B300,74810.99,US Dollar,Credit Card,0
2022-09-01 06:31:00,70,1004286F0,224782,81080B300,33973.83,US Dollar,Cash,0
2022-09-01 06:58:00,70,1004286F0,136808,81098AC40,5791.49,US Dollar,Cheque,0
2022-09-01 06:57:00,70,1004286F0,136808,81098AC40,6112.52,US Dollar,Credit Card,0
2022-09-01 06:44:00,70,1004286F0,218989,81098A8C0,6218.29,US Dollar,Cheque,0
2022-09-01 06:41:00,70,1004286F0,218989,81098A8C0,19014.61,US Dollar,Credit Card,0
2022-09-01 06:47:00,70,1004286F0,4,811B32AC0,1794.23,US Dollar,Cheque,0
2022-09-01 06:35:00,70,1004286F0,4,811B32AC0,159.72,US Dollar,Cash,0
